"Flights (All Carriers - Charlotte, NC: Charlotte Douglas International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2008,6,"19,202",823,"20,025"
2008,7,"19,881",880,"20,761"
2008,8,"19,585",843,"20,428"
2008,9,"18,287",564,"18,851"
2008,10,"19,219",580,"19,799"
2008,11,"18,104",776,"18,880"
2008,12,"18,387",838,"19,225"
2008,TOTAL,"225,853","9,550","235,403"
2009,1,"18,280",893,"19,173"
2009,2,"16,827",871,"17,698"
2009,3,"18,733","1,042","19,775"
2009,4,"18,395",987,"19,382"
2009,5,"18,820",871,"19,691"
2009,6,"18,604",854,"19,458"
2009,7,"19,250",886,"20,136"
2009,8,"18,970",829,"19,799"
2009,9,"17,746",631,"18,377"
2009,10,"18,538",634,"19,172"
2009,11,"17,623",757,"18,380"
2009,12,"18,093",831,"18,924"
2009,TOTAL,"219,879","10,086","229,965"
2010,1,"17,674",882,"18,556"
2010,2,"15,856",858,"16,714"
2010,3,"18,449",998,"19,447"
2010,4,"18,224",942,"19,166"
2010,5,"19,315","1,025","20,340"
2010,6,"19,457","1,075","20,532"
2010,7,"19,851","1,128","20,979"
2010,8,"20,108","1,035","21,143"
2010,9,"19,628",763,"20,391"
2010,10,"20,520",797,"21,317"
2010,11,"19,606",846,"20,452"
2010,12,"19,641",975,"20,616"
2010,TOTAL,"228,329","11,324","239,653"
2011,1,"18,742",942,"19,684"
2011,2,"17,884",859,"18,743"
2011,3,"20,604","1,041","21,645"
2011,4,"19,916","1,036","20,952"
2011,5,"20,475","1,035","21,510"
2011,6,"19,797","1,106","20,903"
2011,7,"20,295","1,183","21,478"
2011,8,"19,585","1,077","20,662"
2011,9,"18,139",781,"18,920"
2011,10,"19,069",789,"19,858"
2011,11,"19,014",877,"19,891"
2011,12,"20,058",939,"20,997"
2011,TOTAL,"233,578","11,665","245,243"
2012,1,"19,699",970,"20,669"
2012,2,"18,802",946,"19,748"
2012,3,"20,751","1,144","21,895"
2012,4,"20,341","1,097","21,438"
2012,5,"20,986","1,117","22,103"
2012,6,"20,250","1,221","21,471"
2012,7,"20,812","1,244","22,056"
2012,8,"20,891","1,155","22,046"
2012,9,"19,037",800,"19,837"
2012,10,"20,085",805,"20,890"
2012,11,"19,862",840,"20,702"
2012,12,"20,124",914,"21,038"
2012,TOTAL,"241,640","12,253","253,893"
2013,1,"20,003",923,"20,926"
2013,2,"19,213",926,"20,139"
2013,3,"21,214","1,043","22,257"
2013,4,"20,370","1,081","21,451"
2013,5,"21,415","1,119","22,534"
2013,6,"20,454","1,236","21,690"
2013,7,"21,064","1,195","22,259"
2013,8,"21,149","1,178","22,327"
2013,9,"21,916",758,"22,674"
2013,10,"20,794",793,"21,587"
2013,11,"19,637",854,"20,491"
2013,12,"20,585",931,"21,516"
2013,TOTAL,"247,814","12,037","259,851"
2014,1,"19,597",926,"20,523"
2014,2,"16,725",855,"17,580"
2014,3,"20,684","1,136","21,820"
2014,4,"20,024","1,131","21,155"
2014,5,"20,324","1,203","21,527"
2014,6,"19,988","1,344","21,332"
2014,7,"20,772","1,391","22,163"
2014,8,"20,563","1,271","21,834"
2014,9,"19,451",746,"20,197"
2014,10,"20,725",746,"21,471"
2014,11,"19,514",770,"20,284"
2014,12,"20,321",931,"21,252"
2014,TOTAL,"238,688","12,450","251,138"
2015,1,"19,972",887,"20,859"
2015,2,"17,071",797,"17,868"
2015,3,"20,453","1,043","21,496"
2015,4,"20,079","1,114","21,193"
2015,5,"20,648","1,136","21,784"
2015,6,"19,960","1,202","21,162"
2015,7,"20,642","1,244","21,886"
2015,8,"20,503","1,110","21,613"
2015,9,"19,317",732,"20,049"
2015,10,"20,350",729,"21,079"
2015,11,"19,730",715,"20,445"
2015,12,"19,905",883,"20,788"
2015,TOTAL,"238,630","11,592","250,222"
2016,1,"18,712",838,"19,550"
2016,2,"18,384",833,"19,217"
2016,3,"21,022","1,026","22,048"
2016,4,"20,317","1,084","21,401"
2016,5,"21,071","1,113","22,184"
2016,6,"20,163","1,201","21,364"
2016,7,"20,599","1,267","21,866"
2016,8,"20,696","1,102","21,798"
2016,9,"19,244",719,"19,963"
2016,10,"19,972",750,"20,722"
2016,11,"19,671",729,"20,400"
2016,12,"20,126",948,"21,074"
2016,TOTAL,"239,977","11,610","251,587"
2017,1,"19,404",879,"20,283"
2017,2,"18,142",827,"18,969"
2017,3,"20,623","1,034","21,657"
2017,4,"20,445","1,095","21,540"
2017,5,"21,449","1,144","22,593"
2017,6,"20,769","1,256","22,025"
2017,7,"21,119","1,321","22,440"
2017,8,"21,349","1,137","22,486"
2017,9,"19,237",733,"19,970"
2017,10,"20,682",781,"21,463"
2017,11,"19,606",687,"20,293"
2017,12,"20,080",917,"20,997"
2017,TOTAL,"242,905","11,811","254,716"
2018,1,"18,949",832,"19,781"
2018,2,"17,910",827,"18,737"
2018,3,"20,246","1,100","21,346"
2018,4,"20,096","1,110","21,206"
2018,5,"20,857","1,148","22,005"
2018,6,"19,393","1,215","20,608"
2018,7,"20,797","1,253","22,050"
2018,8,"21,312","1,104","22,416"
2018,9,"19,858",770,"20,628"
2018,10,"21,341",839,"22,180"
2018,11,"20,441",773,"21,214"
2018,12,"19,466",973,"20,439"
2018,TOTAL,"240,666","11,944","252,610"
2019,1,"20,527",982,"21,509"
2019,2,"18,718",930,"19,648"
2019,3,"21,450","1,170","22,620"
2019,4,"20,662","1,159","21,821"
2019,5,"21,534","1,224","22,758"
2019,6,"20,861","1,353","22,214"
2019,7,"21,305","1,378","22,683"
2019,8,"21,543","1,217","22,760"
2019,9,"21,169",804,"21,973"
2019,10,"22,332",857,"23,189"
2019,11,"21,392",757,"22,149"
2019,12,"21,595",956,"22,551"
2019,TOTAL,"253,088","12,787","265,875"
2020,1,"21,931","1,083","23,014"
2020,2,"20,127","1,056","21,183"
2020,3,"18,714",807,"19,521"
2020,4,"8,545",67,"8,612"
2020,5,"9,186",113,"9,299"
2020,6,"9,777",171,"9,948"
2020,7,"13,495",249,"13,744"
2020,8,"15,864",292,"16,156"
2020,9,"14,440",211,"14,651"
2020,10,"15,196",295,"15,491"
2020,11,"14,458",373,"14,831"
2020,12,"15,083",583,"15,666"
2020,TOTAL,"176,816","5,300","182,116"
2021,1,"14,757",772,"15,529"
2021,2,"13,173",750,"13,923"
2021,3,"18,993",906,"19,899"
2021,4,"19,780",794,"20,574"
2021,5,"20,660",785,"21,445"
2021,6,"20,021",957,"20,978"
2021,7,"20,533","1,027","21,560"
2021,8,"20,131",738,"20,869"
2021,9,"18,712",435,"19,147"
2021,10,"20,099",596,"20,695"
2021,11,"18,746",689,"19,435"
2021,12,"18,787",820,"19,607"
2021,TOTAL,"224,392","9,269","233,661"
2022,1,"16,892",848,"17,740"
2022,2,"16,363",791,"17,154"
2022,3,"18,168",950,"19,118"
2022,4,"16,644",936,"17,580"
2022,5,"17,792","1,048","18,840"
2022,6,"18,252","1,228","19,480"
2022,7,"18,506","1,283","19,789"
2022,8,"18,380","1,165","19,545"
2022,9,"17,183",860,"18,043"
2022,10,"18,359",919,"19,278"
2022,11,"17,293","1,028","18,321"
2022,12,"17,387","1,189","18,576"
2022,TOTAL,"211,219","12,245","223,464"
2023,1,"17,124","1,104","18,228"
2023,2,"16,019","1,066","17,085"
2023,3,"18,584","1,177","19,761"
2023,4,"18,258","1,158","19,416"
2023,5,"18,883","1,224","20,107"
2023,6,"19,367","1,306","20,673"
2023,7,"19,735","1,370","21,105"
2023,8,"20,082","1,216","21,298"
2023,9,"19,102",928,"20,030"
2023,10,"20,723","1,000","21,723"
2023,11,"19,755","1,079","20,834"
2023,12,"19,259","1,442","20,701"
2023,TOTAL,"226,891","14,070","240,961"
2024,1,"19,042","1,458","20,500"
2024,2,"18,589","1,445","20,034"
2024,3,"20,573","1,652","22,225"
2024,4,"21,224","1,398","22,622"
2024,5,"22,380","1,374","23,754"
2024,6,"21,651","1,475","23,126"
2024,7,"21,868","1,519","23,387"
2024,8,"21,983","1,378","23,361"
2024,9,"21,208",966,"22,174"
2024,10,"22,716","1,065","23,781"
2024,11,"20,617","1,035","21,652"
2024,TOTAL,"231,851","14,765","246,616"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Segment data.,,,,
