"Flights (All Carriers - Seattle, WA: Seattle/Tacoma International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2021,2,"10,005",503,"10,508"
2021,3,"12,784",554,"13,338"
2021,4,"13,110",546,"13,656"
2021,5,"14,424",524,"14,948"
2021,6,"15,670",572,"16,242"
2021,7,"16,606",629,"17,235"
2021,8,"16,703",685,"17,388"
2021,9,"15,475",749,"16,224"
2021,10,"14,925",902,"15,827"
2021,11,"13,453",963,"14,416"
2021,12,"12,296","1,051","13,347"
2021,TOTAL,"166,105","8,222","174,327"
2022,1,"12,236","1,151","13,387"
2022,2,"11,855",982,"12,837"
2022,3,"13,687","1,284","14,971"
2022,4,"13,533","1,356","14,889"
2022,5,"14,486","1,559","16,045"
2022,6,"15,012","1,646","16,658"
2022,7,"16,299","1,694","17,993"
2022,8,"16,315","1,687","18,002"
2022,9,"15,767","1,601","17,368"
2022,10,"15,063","1,511","16,574"
2022,11,"13,830","1,315","15,145"
2022,12,"12,912","1,359","14,271"
2022,TOTAL,"170,995","17,145","188,140"
2023,1,"13,560","1,391","14,951"
2023,2,"12,287","1,232","13,519"
2023,3,"14,068","1,421","15,489"
2023,4,"14,117","1,518","15,635"
2023,5,"15,253","1,607","16,860"
2023,6,"16,075","1,640","17,715"
2023,7,"17,099","1,820","18,919"
2023,8,"17,447","1,854","19,301"
2023,9,"16,477","1,653","18,130"
2023,10,"15,761","1,561","17,322"
2023,11,"14,576","1,438","16,014"
2023,12,"14,062","1,594","15,656"
2023,TOTAL,"180,782","18,729","199,511"
2024,1,"12,238","1,534","13,772"
2024,2,"12,423","1,448","13,871"
2024,3,"14,212","1,629","15,841"
2024,4,"14,589","1,660","16,249"
2024,5,"16,218","1,881","18,099"
2024,6,"17,261","2,009","19,270"
2024,7,"18,140","2,136","20,276"
2024,8,"18,073","2,153","20,226"
2024,9,"16,680","1,946","18,626"
2024,10,"15,476","1,708","17,184"
2024,11,"14,051","1,489","15,540"
2024,TOTAL,"169,361","19,593","188,954"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Segment data.,,,,
