"Flights (All Carriers - Fort Lauderdale, FL: Fort Lauderdale-Hollywood International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2010,6,"6,077","1,647","7,724"
2010,7,"6,535","1,953","8,488"
2010,8,"6,330","1,755","8,085"
2010,9,"5,606","1,372","6,978"
2010,10,"5,958","1,408","7,366"
2010,11,"6,559","1,560","8,119"
2010,12,"7,162","1,889","9,051"
2010,TOTAL,"78,943","20,282","99,225"
2011,1,"7,131","1,854","8,985"
2011,2,"6,657","1,609","8,266"
2011,3,"7,922","1,751","9,673"
2011,4,"7,453","1,661","9,114"
2011,5,"6,770","1,392","8,162"
2011,6,"6,558","1,405","7,963"
2011,7,"6,787","1,756","8,543"
2011,8,"6,366","1,558","7,924"
2011,9,"5,630","1,181","6,811"
2011,10,"6,024","1,192","7,216"
2011,11,"6,425","1,502","7,927"
2011,12,"7,252","1,874","9,126"
2011,TOTAL,"80,975","18,735","99,710"
2012,1,"7,031","1,736","8,767"
2012,2,"6,851","1,619","8,470"
2012,3,"7,902","1,742","9,644"
2012,4,"7,219","1,658","8,877"
2012,5,"6,645","1,630","8,275"
2012,6,"6,496","1,645","8,141"
2012,7,"6,805","1,766","8,571"
2012,8,"6,519","1,657","8,176"
2012,9,"5,942","1,266","7,208"
2012,10,"6,055","1,211","7,266"
2012,11,"6,753","1,469","8,222"
2012,12,"7,508","1,687","9,195"
2012,TOTAL,"81,726","19,086","100,812"
2013,1,"7,545","1,682","9,227"
2013,2,"6,967","1,532","8,499"
2013,3,"8,193","1,781","9,974"
2013,4,"7,446","1,671","9,117"
2013,5,"6,811","1,596","8,407"
2013,6,"6,441","1,419","7,860"
2013,7,"6,697","1,624","8,321"
2013,8,"6,320","1,567","7,887"
2013,9,"5,246","1,144","6,390"
2013,10,"5,823","1,217","7,040"
2013,11,"6,467","1,465","7,932"
2013,12,"7,221","1,828","9,049"
2013,TOTAL,"81,177","18,526","99,703"
2014,1,"6,921","1,809","8,730"
2014,2,"6,493","1,661","8,154"
2014,3,"7,876","1,935","9,811"
2014,4,"7,137","1,796","8,933"
2014,5,"6,482","1,829","8,311"
2014,6,"6,306","1,749","8,055"
2014,7,"6,463","1,913","8,376"
2014,8,"6,109","1,899","8,008"
2014,9,"5,375","1,333","6,708"
2014,10,"5,924","1,488","7,412"
2014,11,"6,819","1,684","8,503"
2014,12,"7,628","2,058","9,686"
2014,TOTAL,"79,533","21,154","100,687"
2015,1,"7,596","2,102","9,698"
2015,2,"7,015","1,904","8,919"
2015,3,"8,295","2,282","10,577"
2015,4,"7,562","2,040","9,602"
2015,5,"7,081","1,909","8,990"
2015,6,"6,814","1,861","8,675"
2015,7,"7,084","2,038","9,122"
2015,8,"6,693","1,964","8,657"
2015,9,"5,810","1,489","7,299"
2015,10,"6,282","1,526","7,808"
2015,11,"7,165","1,739","8,904"
2015,12,"8,103","2,162","10,265"
2015,TOTAL,"85,500","23,016","108,516"
2016,1,"7,995","2,215","10,210"
2016,2,"7,775","2,089","9,864"
2016,3,"8,651","2,403","11,054"
2016,4,"7,786","2,244","10,030"
2016,5,"7,370","2,104","9,474"
2016,6,"7,105","2,146","9,251"
2016,7,"7,274","2,286","9,560"
2016,8,"6,862","2,254","9,116"
2016,9,"6,112","1,937","8,049"
2016,10,"6,239","1,867","8,106"
2016,11,"7,435","2,135","9,570"
2016,12,"8,338","2,675","11,013"
2016,TOTAL,"88,942","26,355","115,297"
2017,1,"8,231","2,737","10,968"
2017,2,"7,682","2,510","10,192"
2017,3,"8,997","2,882","11,879"
2017,4,"8,424","2,735","11,159"
2017,5,"7,701","2,509","10,210"
2017,6,"7,797","2,612","10,409"
2017,7,"8,233","2,810","11,043"
2017,8,"7,901","2,724","10,625"
2017,9,"5,887","1,840","7,727"
2017,10,"7,343","2,224","9,567"
2017,11,"7,862","2,538","10,400"
2017,12,"8,654","2,957","11,611"
2017,TOTAL,"94,712","31,078","125,790"
2018,1,"8,713","3,013","11,726"
2018,2,"8,206","2,837","11,043"
2018,3,"9,462","3,257","12,719"
2018,4,"8,776","3,195","11,971"
2018,5,"8,522","3,048","11,570"
2018,6,"8,328","3,064","11,392"
2018,7,"8,489","3,264","11,753"
2018,8,"8,070","3,202","11,272"
2018,9,"7,387","2,674","10,061"
2018,10,"7,910","2,746","10,656"
2018,11,"8,271","3,020","11,291"
2018,12,"8,933","3,371","12,304"
2018,TOTAL,"101,067","36,691","137,758"
2019,1,"8,904","3,337","12,241"
2019,2,"8,293","3,091","11,384"
2019,3,"9,689","3,588","13,277"
2019,4,"8,910","3,341","12,251"
2019,5,"8,473","3,271","11,744"
2019,6,"7,890","3,202","11,092"
2019,7,"7,963","3,386","11,349"
2019,8,"7,779","3,253","11,032"
2019,9,"6,778","2,249","9,027"
2019,10,"7,841","2,517","10,358"
2019,11,"8,775","2,766","11,541"
2019,12,"9,576","2,975","12,551"
2019,TOTAL,"100,871","36,976","137,847"
2020,1,"9,646","2,791","12,437"
2020,2,"9,080","2,673","11,753"
2020,3,"8,658","1,932","10,590"
2020,4,"2,244",91,"2,335"
2020,5,"2,413",102,"2,515"
2020,6,"2,834",125,"2,959"
2020,7,"4,805",708,"5,513"
2020,8,"4,038",592,"4,630"
2020,9,"3,303",589,"3,892"
2020,10,"4,359",840,"5,199"
2020,11,"5,482",979,"6,461"
2020,12,"6,247","1,374","7,621"
2020,TOTAL,"63,109","12,796","75,905"
2021,1,"5,975","1,344","7,319"
2021,2,"5,535","1,149","6,684"
2021,3,"7,968","1,298","9,266"
2021,4,"7,800","1,276","9,076"
2021,5,"8,384","1,635","10,019"
2021,6,"7,966","1,625","9,591"
2021,7,"8,178","1,763","9,941"
2021,8,"7,576","1,748","9,324"
2021,9,"6,810","1,634","8,444"
2021,10,"7,204","1,738","8,942"
2021,11,"7,194","1,763","8,957"
2021,12,"7,532","2,113","9,645"
2021,TOTAL,"88,122","19,086","107,208"
2022,1,"7,160","2,005","9,165"
2022,2,"7,070","1,828","8,898"
2022,3,"8,247","2,206","10,453"
2022,4,"7,627","2,158","9,785"
2022,5,"7,626","2,115","9,741"
2022,6,"6,510","2,043","8,553"
2022,7,"6,688","2,118","8,806"
2022,8,"6,396","2,296","8,692"
2022,9,"5,805","1,852","7,657"
2022,10,"6,470","2,055","8,525"
2022,11,"7,092","2,161","9,253"
2022,12,"7,641","2,639","10,280"
2022,TOTAL,"84,332","25,476","109,808"
2023,1,"7,780","2,599","10,379"
2023,2,"7,366","2,335","9,701"
2023,3,"8,810","2,638","11,448"
2023,4,"7,695","2,418","10,113"
2023,5,"7,670","2,386","10,056"
2023,6,"6,936","2,327","9,263"
2023,7,"7,215","2,517","9,732"
2023,8,"7,197","2,556","9,753"
2023,9,"6,776","2,153","8,929"
2023,10,"7,543","2,001","9,544"
2023,11,"7,959","2,409","10,368"
2023,12,"8,701","2,756","11,457"
2023,TOTAL,"91,648","29,095","120,743"
2024,1,"8,486","2,844","11,330"
2024,2,"8,332","2,581","10,913"
2024,3,"9,427","2,732","12,159"
2024,4,"8,536","2,579","11,115"
2024,5,"8,166","2,384","10,550"
2024,6,"7,310","2,133","9,443"
2024,7,"7,544","2,096","9,640"
2024,8,"7,043","2,130","9,173"
2024,9,"6,391","1,699","8,090"
2024,10,"7,040","1,774","8,814"
2024,11,"7,671","2,012","9,683"
2024,TOTAL,"85,946","24,964","110,910"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Segment data.,,,,
